seq,ax,ay,az,gx,gy,gz,label
493,-0.119385,0.149170,-0.031494,5.603054,-153.541992,19.213741,H
493,0.087402,0.124268,-0.286621,-14.732824,-110.427483,14.488549,H
493,0.222412,-0.059814,-0.350098,-24.656488,-63.389313,7.358778,H
493,0.250732,-0.011719,-0.289063,-30.610687,-18.541985,-4.183206,H
493,0.154297,0.062744,-0.027832,-33.435116,11.824428,2.366412,H
493,0.083252,-0.053711,0.365967,-20.763359,29.374046,13.374045,H
493,0.026611,-0.218262,0.693848,-13.885496,24.389313,22.687023,H
493,-0.028809,-0.532959,0.959717,-23.488550,14.740458,2.549618,H
493,-0.004395,-0.755371,1.043945,-25.450382,10.809160,-20.267176,H
493,0.003662,-0.810303,1.076172,-6.786260,18.305344,-39.358780,H
493,-0.044434,-0.823242,1.172607,12.885496,25.145039,-55.335876,H
493,-0.082764,-0.656738,1.201416,8.297709,12.297709,-76.709923,H
493,-0.058105,-0.469482,1.095215,1.595420,-11.633588,-90.412216,H
493,-0.029785,-0.285400,0.855469,0.022901,-11.251908,-102.198471,H
493,-0.058594,0.001221,0.819580,2.167939,-4.526718,-103.427483,H
493,-0.036377,0.224365,0.746826,2.671756,0.809160,-97.236641,H
493,-0.029297,0.433838,0.720703,-6.480916,5.022901,-94.000000,H
493,-0.022705,0.606689,0.763428,-9.778625,9.832061,-80.511452,H
493,-0.002686,0.745361,0.813721,-8.053435,19.358778,-60.068703,H
493,0.003662,0.725098,0.998535,-7.236641,20.496183,-44.648853,H
493,0.032471,0.747803,1.090088,-2.358779,15.328244,-24.984734,H
493,0.075684,0.727539,1.146240,-4.061069,13.473283,-7.633588,H
493,0.127686,0.558838,1.347656,-12.587787,13.778625,6.465649,H
493,0.123779,0.353271,1.619873,-6.893130,5.725191,17.465649,H
493,0.068604,0.143066,1.915527,-4.595420,-10.755725,21.854961,H
493,-0.012451,0.059814,1.999939,8.809160,-37.244274,22.045801,H
493,-0.117920,0.226563,1.999939,13.732824,-73.709923,29.862595,H
493,-0.136475,0.168701,1.669678,2.595420,-110.496185,47.076336,H
493,-0.058838,-0.154297,1.253906,-9.251908,-127.244278,31.091602,H
493,0.016846,0.076416,0.872559,-13.824428,-111.893127,9.977099,H
493,0.012207,0.130127,0.727051,-11.916031,-102.580154,18.114504,H
493,0.099365,0.123291,0.435303,-9.564885,-92.122139,38.633587,H
493,0.194824,-0.286377,0.323975,-3.572519,-77.610687,26.183207,H
493,0.282959,-0.138916,0.089355,-12.305344,-58.938931,1.916031,H
493,0.260498,-0.086670,0.036377,-23.778625,-36.312977,-6.099236,H
493,0.260254,-0.161621,-0.014160,-9.122137,-14.931297,-0.419847,H
493,0.280029,-0.174316,-0.067383,8.274809,0.519084,1.519084,H
493,0.271729,-0.133789,-0.137451,2.106870,18.793894,-4.183206,H
493,0.290771,-0.031006,-0.277588,-5.580153,41.503819,-7.526718,H
493,0.199951,-0.043213,-0.262451,-6.312977,68.442749,-3.152672,H
493,0.072998,-0.041748,-0.211426,-17.580153,84.488548,-9.152672,H
493,0.034912,0.056152,-0.165283,-32.160305,96.656487,-16.389313,H
493,0.039795,-0.054199,-0.063965,-9.687023,121.992363,0.061069,H
493,0.011475,-0.019043,0.027832,2.709924,154.351151,-1.038168,H
493,-0.167969,-0.110352,0.435303,2.938931,180.343506,-6.274809,H
493,-0.234619,-0.220459,0.872559,17.267176,182.946564,-21.717558,H
493,-0.211426,0.183105,1.081543,13.931297,186.442749,-25.152672,H
493,-0.407715,0.053955,1.455811,6.076336,187.061066,-24.480917,H
493,-0.656494,0.090576,1.896973,5.129771,175.519089,-26.954199,H
494,0.107178,0.008789,1.000977,-3.526718,2.587786,0.175573,H
494,0.095947,0.026611,1.014160,-2.404580,-0.282443,0.427481,H
494,0.090088,0.079590,0.970459,-8.664123,-5.832061,-1.389313,H
494,0.122070,0.044678,0.898926,-9.122137,-3.297710,1.221374,H
494,0.131104,0.020752,0.930908,-3.732824,3.335878,2.824427,H
494,0.120361,-0.026611,0.946045,-2.458015,0.732824,1.496183,H
494,0.128662,-0.032471,0.880371,-4.885496,-3.908397,-1.580153,H
494,0.110840,-0.020508,0.753906,0.045802,-5.541985,-2.351145,H
494,0.036377,-0.036621,0.528076,7.427481,-3.755725,-1.305344,H
494,0.010498,-0.072266,0.183105,23.580153,4.702290,0.618321,H
494,0.032227,0.000732,-0.140381,34.656490,13.961832,0.183206,H
494,0.091797,0.058594,-0.413086,31.908398,36.038166,0.282443,H
494,0.114502,0.032715,-0.603271,24.328245,72.106873,-2.694656,H
494,0.082031,0.035400,-0.687012,8.022901,114.480919,-8.824428,H
494,0.037598,-0.214355,-0.690674,11.916031,169.389313,-11.045801,H
494,-0.143311,-0.131592,-0.474609,21.595419,234.412216,-31.847328,H
494,-0.568359,0.108398,0.193359,-10.290076,250.129776,-45.969467,H
494,-0.984863,0.035400,0.735352,-28.160305,250.129776,-47.404579,H
494,-1.316895,-0.129883,1.579102,-8.007633,250.129776,-40.786259,H
494,-1.568848,0.077148,1.999939,11.198473,239.488556,-40.885498,H
494,-1.701416,0.303223,1.999939,-19.282442,176.114502,-49.641220,H
494,-1.632568,0.300781,1.999939,-11.809160,128.007629,-31.877863,H
494,-1.578613,0.379639,1.999939,5.175572,80.435112,-8.320611,H
494,-1.510498,0.383057,1.999939,-4.931298,16.984734,7.015267,H
494,-1.363525,0.100342,1.999939,-6.877862,-48.732826,13.503817,H
494,-1.313477,0.055420,1.999939,1.877863,-109.007637,13.946565,H
494,-1.293213,0.178467,1.999939,8.366412,-160.351151,19.129770,H
494,-1.244629,0.322266,1.754395,7.977099,-199.221375,29.190840,H
494,-1.124512,0.246094,1.275879,9.114504,-224.274811,35.900764,H
494,-0.943604,0.262207,0.796387,7.916030,-237.473282,44.816795,H
494,-0.650146,0.190186,0.292969,9.290076,-226.870224,47.198475,H
494,-0.358887,0.113525,-0.188721,7.740458,-198.106873,47.213741,H
494,-0.047852,0.146729,-0.586670,-8.809160,-155.664124,43.778625,H
494,0.186279,-0.064697,-0.730225,-24.419847,-93.389313,31.664122,H
494,0.233887,-0.220703,-0.517578,-31.916031,-40.625954,16.145039,H
494,0.166748,-0.207520,-0.267090,-32.633587,-2.770992,4.221374,H
494,-0.013184,-0.313477,0.182373,-19.587786,20.877863,7.381680,H
494,-0.151367,-0.593994,0.554932,-15.419847,31.770992,-2.709924,H
494,-0.261230,-0.822021,0.944336,-12.236641,37.045803,-25.862595,H
494,-0.324219,-0.829346,1.212402,7.213740,22.022902,-44.816795,H
494,-0.272217,-0.865967,1.203369,19.267176,2.030534,-60.282444,H
494,-0.192383,-0.871826,1.097168,24.587786,-5.832061,-84.244278,H
494,-0.175293,-0.662842,0.983887,19.679390,-9.595420,-111.885498,H
494,-0.132568,-0.385010,0.787109,15.282443,-8.022901,-130.938934,H
494,-0.162354,0.059082,0.768066,11.641221,2.183206,-138.068695,H
494,-0.180420,0.343262,0.816162,13.007633,5.137404,-128.534348,H
494,-0.328369,0.789063,0.874756,7.496183,9.519084,-125.519081,H
494,-0.418213,1.177734,0.998047,-1.000000,13.709924,-101.885498,H
494,-0.355957,1.330566,1.113281,-2.946565,7.381680,-59.534351,H
494,-0.250977,1.148682,1.237793,-8.885496,-0.030534,-23.427481,H
494,-0.118896,0.885742,1.302246,-20.465649,-10.351145,-6.358778,H
494,-0.037354,0.688477,1.395996,-19.274809,-15.145039,14.679389,H
494,-0.043457,0.400635,1.657715,-7.190840,-14.015267,35.404579,H
494,-0.182861,0.267090,1.999939,-0.893130,-32.198475,41.145039,H
494,-0.320313,0.163574,1.999939,-6.351145,-78.175575,34.793892,H
494,-0.351563,0.205811,1.999939,-4.702290,-117.625954,38.015266,H
494,-0.283203,0.276855,1.416016,-6.412214,-127.564888,46.358780,H
494,-0.300293,0.372070,1.162842,-25.801527,-126.984734,61.366413,H
494,-0.228516,-0.095703,1.010010,-14.320611,-137.167938,45.366413,H
494,-0.055908,0.025391,0.621582,-12.969465,-151.618317,38.061069,H
494,0.158936,-0.154541,0.115723,-3.923664,-139.625961,33.007633,H
494,0.282227,-0.150391,-0.194092,-3.862595,-100.229004,24.877863,H
494,0.295410,-0.172607,-0.189697,-9.381680,-63.793892,11.809160,H
494,0.336182,-0.171875,-0.233887,0.045802,-37.656490,7.534351,H
494,0.384521,-0.211670,-0.345703,5.114504,-11.702291,3.145038,H
494,0.355713,-0.119629,-0.388916,-0.755725,14.770992,-2.946565,H
494,0.334717,-0.188965,-0.415771,-1.122137,42.519085,-9.679389,H
494,0.297852,-0.174805,-0.431396,-2.984733,73.450378,-12.755725,H
494,0.221436,-0.167725,-0.363525,-3.618321,100.320610,-20.854961,H
494,0.127197,-0.128906,-0.355225,-4.488550,122.305344,-27.198473,H
494,0.004395,-0.199951,-0.377197,-1.572519,152.015274,-30.656488,H
494,-0.221924,-0.222412,-0.253662,11.839695,181.022903,-38.183205,H
494,-0.351563,0.060547,-0.266846,4.595420,206.122131,-52.854961,H
494,-0.436523,0.123291,0.093750,-8.068703,244.129776,-47.435116,H
494,-0.602295,0.110352,0.725098,16.572519,250.129776,-33.931297,H
494,-0.898926,0.063232,1.698242,28.122137,250.129776,-24.328245,H
494,-1.150391,0.013184,1.999939,12.366412,218.587784,-51.183205,H
494,-1.341064,0.324951,1.999939,1.641221,169.076340,-58.564884,H
494,-1.350342,0.500488,1.999939,28.458015,114.152672,-26.450382,H
494,-1.204102,0.497559,1.999939,39.488548,72.251907,-7.404580,H
494,-0.988525,0.562012,1.999939,32.580154,42.061069,0.702290,H
494,-0.865479,0.526855,1.854492,12.297709,15.129771,11.267176,H
494,-0.739502,0.292236,1.634277,6.000000,-7.587786,18.694656,H
494,-0.636230,0.160156,1.428955,4.175572,-24.824427,15.755725,H
494,-0.541260,0.158447,1.150391,-6.129771,-34.000000,10.580153,H
494,-0.454102,0.082764,0.862061,-11.717557,-32.755726,6.809160,H
494,-0.410645,0.088379,0.727295,-12.801527,-21.022902,3.503817,H
494,-0.421631,0.071777,0.696045,-13.801527,-15.000000,4.908397,H
495,0.124756,0.023438,0.958252,-3.916031,4.427481,0.045802,H
495,0.118652,0.018555,0.971680,-4.610687,4.656488,0.106870,H
495,0.118896,0.009521,0.976074,-3.358779,4.801527,-0.236641,H
495,0.120850,0.042969,0.956543,-3.969466,3.290076,0.908397,H
495,0.111328,0.019287,0.982178,-5.274809,4.473282,0.656489,H
495,0.100342,0.013184,0.995605,-4.145038,3.603053,2.015267,H
495,0.103027,0.001465,0.989746,-2.473282,2.519084,1.992366,H
495,0.108887,0.017822,0.995117,-1.992366,1.076336,2.870229,H
495,0.113770,0.000244,0.992920,-4.000000,-0.648855,0.923664,H
495,0.116455,-0.009277,0.989990,-4.992366,-1.480916,0.259542,H
495,0.111084,-0.017578,1.020264,-4.709924,-2.580153,-1.954198,H
495,0.131348,-0.026123,1.005615,-2.916031,-2.725191,-2.961832,H
495,0.131104,0.004639,1.003662,-0.541985,-3.572519,-4.343512,H
495,0.125732,0.010742,1.012695,-1.931298,-3.122137,-4.687023,H
495,0.153076,0.012207,0.971680,-4.374046,0.122137,-6.374046,H
495,0.117920,0.029053,1.066895,-3.557252,-0.587786,-6.267176,H
495,0.118164,0.043701,1.065186,0.679389,-3.412214,-3.061069,H
495,0.110107,0.032471,1.040283,2.038168,-8.427481,-5.099236,H
495,0.090332,0.068848,0.983154,5.862596,-13.137404,-4.015267,H
495,0.084473,0.065430,0.855225,14.580153,-14.198473,-0.977099,H
495,0.037598,0.023438,0.657715,31.274809,-14.351145,-0.419847,H
495,0.006836,0.030029,0.353027,51.679390,-17.030535,0.549618,H
495,0.087891,0.013916,0.014893,50.496181,7.801527,-1.053435,H
495,0.037842,-0.060547,0.090820,47.587788,37.198475,-10.335877,H
495,0.032471,0.041748,0.016602,61.099236,49.717556,-13.244275,H
495,0.033447,0.160645,-0.124512,55.511452,72.068703,-8.885496,H
495,0.028564,-0.001465,-0.078125,22.488550,109.076332,-14.312977,H
495,-0.156738,-0.009277,0.325684,0.083969,121.854965,-35.190838,H
495,-0.202881,0.022949,0.449463,6.801527,123.267174,-34.221375,H
495,-0.167969,0.103516,0.431152,4.801527,145.274811,-39.816795,H
495,-0.319580,0.239502,0.692139,-19.969465,166.618317,-46.916031,H
495,-0.506348,0.285156,1.145996,-43.725189,171.435120,-43.335876,H
495,-0.661133,0.091309,1.538818,-49.618320,157.404587,-42.091602,H
495,-0.740479,0.148682,1.700439,-36.381680,126.824425,-40.106869,H
495,-0.714111,0.267090,1.600098,-23.519083,108.793892,-30.580153,H
495,-0.697266,0.160400,1.623291,-22.091602,103.427483,-21.900763,H
495,-0.732910,0.186768,1.779297,-18.931297,88.221375,-21.671755,H
495,-0.694092,0.127686,1.810303,-19.916031,65.030533,-13.251908,H
495,-0.659180,0.097168,1.889404,-20.671755,48.656490,-11.893129,H
495,-0.684570,0.083740,1.999939,-23.145039,34.916031,-6.061069,H
495,-0.783447,0.066162,1.999939,-17.022902,5.099236,-0.282443,H
495,-0.874023,0.114746,1.999939,-10.732824,-39.145039,5.145038,H
495,-0.900879,0.180908,1.999939,-14.870229,-86.633591,6.908397,H
495,-0.882080,0.170654,1.999939,-8.618320,-132.290070,15.236641,H
495,-0.832275,0.164551,1.747803,10.488549,-160.603058,22.625954,H
495,-0.781250,0.232666,1.382568,19.022902,-183.503815,29.465649,H
495,-0.726807,0.279785,0.994873,17.587786,-203.328247,34.801525,H
495,-0.540039,0.331299,0.424316,4.328244,-205.854965,39.809162,H
495,-0.330322,0.243408,-0.037354,1.190840,-178.748093,44.038166,H
495,-0.130127,0.231201,-0.395020,6.893130,-130.763351,47.442749,H
495,0.011230,0.172607,-0.483887,-8.679389,-68.725189,46.213741,H
495,0.034180,0.018799,-0.329346,-32.580154,-26.961832,39.465649,H
495,0.057861,-0.216797,-0.102783,-43.679390,9.328244,33.167938,H
495,0.016846,-0.544434,0.187500,-39.687023,34.862595,20.374046,H
495,-0.083740,-0.785156,0.599854,-28.312977,46.038166,-6.229008,H
495,-0.140137,-0.784668,0.933594,-10.992367,37.183205,-26.885496,H
495,-0.136475,-0.921387,1.089600,8.229008,22.664122,-52.000000,H
495,-0.125000,-0.879883,1.116211,18.870230,9.984733,-79.679390,H
495,-0.148926,-0.807617,1.189209,39.885498,1.381679,-104.877861,H
495,-0.175049,-0.555664,1.110840,61.816795,-17.122137,-115.267174,H
495,-0.146729,-0.255127,0.961182,65.526718,-23.557251,-129.053436,H
495,-0.146729,0.213867,0.762451,46.793892,-22.022902,-133.702286,H
495,-0.160889,0.676514,0.670410,8.320611,-17.244274,-130.458008,H
495,-0.221436,1.035400,0.745361,-23.656488,0.862595,-108.259544,H
495,-0.279053,1.239502,0.938232,-18.832062,16.809160,-60.709923,H
495,-0.239746,1.005127,1.184570,0.167939,31.015266,-18.885496,H
495,-0.246582,1.094971,1.503662,1.633588,26.328245,3.412214,H
495,-0.181885,0.805664,1.740479,-11.488549,-5.503817,22.000000,H
495,-0.099854,0.548340,1.827393,-11.274809,-43.740459,38.404579,H
495,-0.026367,0.282227,1.715088,7.580153,-73.267174,42.213741,H
495,-0.016357,0.225098,1.607666,16.335878,-91.511452,49.664124,H
495,-0.036377,0.188477,1.458008,2.709924,-118.931297,44.389313,H
495,-0.044678,0.132324,1.261475,-8.099236,-141.343506,46.587788,H
495,-0.045166,0.023193,1.015869,-6.022901,-161.801529,50.343510,H
495,0.067139,0.028076,0.579102,-11.312977,-154.885498,52.251907,H
495,0.120117,-0.026123,0.356934,-27.442749,-131.007629,37.770992,H
495,0.139160,-0.017578,0.234375,-30.786259,-104.480919,27.770992,H
495,0.108643,0.033203,0.184814,-22.167938,-83.778625,30.572519,H
495,0.166504,-0.155518,-0.051758,-22.374046,-62.053436,31.015266,H
495,0.218994,-0.256348,-0.225830,-25.671755,-20.961832,8.351145,H
495,0.226074,-0.215820,-0.283691,-17.221375,20.129770,-7.992366,H
495,0.239990,-0.210205,-0.288086,0.877863,51.282444,-10.893129,H
495,0.260742,-0.108643,-0.338867,4.175572,90.977097,-17.671755,H
495,0.141357,-0.067871,-0.209717,-9.198473,119.595421,-22.099237,H
495,0.105713,-0.116455,-0.136230,-28.145039,149.190842,-31.778625,H
495,-0.028076,-0.072021,0.177734,-42.862595,192.251907,-50.694656,H
495,-0.193359,0.059082,0.516113,-41.938931,222.435120,-47.412212,H
495,-0.420410,-0.154297,1.143311,-23.175573,210.847336,-38.587788,H
496,-0.054932,0.045654,0.723633,3.106870,-28.366413,1.030534,H
496,-0.039307,0.003662,0.448486,5.503817,-27.961832,3.519084,H
496,0.005127,0.027832,0.145264,21.824427,-22.839695,10.167939,H
496,0.189453,0.069336,-0.167969,23.007633,0.251908,12.015267,H
496,0.202393,0.031982,-0.202148,6.687023,31.587786,11.106871,H
496,0.113281,-0.092529,-0.049805,1.885496,57.175571,5.038168,H
496,0.055420,-0.081055,0.089844,4.862596,73.679390,0.969466,H
496,-0.040527,-0.006592,0.112061,-2.083969,89.282440,-2.076336,H
496,-0.182861,-0.107178,0.218018,-7.396946,109.206108,-8.625955,H
496,-0.332275,-0.016113,0.404541,-10.221375,127.351143,-17.000000,H
496,-0.479004,0.137939,0.538574,-23.511450,141.633591,-19.862595,H
496,-0.628906,-0.061035,0.825439,-10.748092,159.870224,-11.190840,H
496,-0.753906,0.133301,1.104248,3.458015,170.656494,-10.916031,H
496,-0.894775,0.259766,1.459229,-33.022900,160.816788,-17.374046,H
496,-0.966553,0.051270,1.845947,-45.190838,143.267181,-9.007633,H
496,-1.017090,-0.028076,1.999939,-14.740458,131.412216,2.526718,H
496,-1.127441,0.063721,1.999939,-28.030535,91.778625,-3.389313,H
496,-1.145996,-0.008301,1.999939,-40.709923,42.603054,-1.862595,H
496,-1.135986,-0.158447,1.999939,-10.099236,0.969466,10.473283,H
496,-1.136963,-0.105713,1.999939,13.541985,-52.664124,18.862595,H
496,-1.125244,-0.055176,1.999939,9.526717,-115.152672,10.870229,H
496,-1.047363,0.080566,1.947021,15.099236,-166.297714,11.198473,H
496,-0.878418,0.137451,1.305420,25.832062,-188.885498,19.801527,H
496,-0.702148,0.205566,0.908447,26.740458,-188.580154,25.702290,H
496,-0.493896,0.245361,0.530273,25.160305,-181.938934,33.786259,H
496,-0.290039,0.193115,0.153320,17.687023,-158.396942,37.320610,H
496,-0.163574,0.135986,-0.011475,8.229008,-128.748093,31.534351,H
496,-0.035645,0.074707,-0.175781,-1.839695,-97.641220,28.427481,H
496,0.089844,-0.040771,-0.265381,-6.793893,-56.580154,24.931297,H
496,0.092529,-0.194824,-0.113770,-6.419847,-24.641222,16.610687,H
496,0.073486,-0.264893,0.057861,-13.442748,-2.770992,5.564886,H
496,-0.016357,-0.441406,0.373047,-7.274809,15.854961,1.694656,H
496,-0.096191,-0.626953,0.710938,8.320611,21.503817,-5.557252,H
496,-0.140869,-0.741455,0.948486,1.946565,17.396946,-23.900763,H
496,-0.148926,-0.911865,1.128906,5.000000,8.671756,-48.839695,H
496,-0.136963,-0.787842,1.126953,23.541985,2.603053,-65.045799,H
496,-0.128174,-0.614502,1.082764,25.900763,-4.931298,-85.557251,H
496,-0.120361,-0.369385,0.942871,23.900763,-10.229008,-103.389313,H
496,-0.141846,0.032471,0.823486,16.541985,-7.618320,-111.946564,H
496,-0.160400,0.340820,0.693848,8.366412,-0.274809,-106.748093,H
496,-0.210449,0.612793,0.773438,9.755725,13.541985,-96.061066,H
496,-0.257813,0.817871,0.886230,6.229008,20.076336,-81.671753,H
496,-0.273193,1.009521,1.060303,-2.374046,17.366413,-63.511452,H
496,-0.246582,0.982666,1.206299,-8.183207,13.251908,-37.603054,H
496,-0.241699,0.802734,1.404785,-15.503817,3.641221,-17.068703,H
496,-0.201416,0.728271,1.569336,-12.312977,-12.061069,2.083969,H
496,-0.136963,0.508545,1.708008,-7.732824,-21.633587,20.290077,H
496,-0.156494,0.253418,1.892578,4.633588,-32.618320,25.351145,H
496,-0.228760,0.302246,1.979736,-1.450382,-64.793892,23.198473,H
496,-0.200195,0.412354,1.713867,-17.229008,-95.778625,33.435116,H
496,-0.099609,0.106201,1.291504,-19.549618,-97.251907,30.076336,H
496,-0.059082,0.210938,1.058594,-47.618320,-91.633591,16.801527,H
496,-0.102295,0.080566,1.048828,-51.427483,-95.931297,12.641221,H
496,-0.100342,0.151367,0.883545,-27.862595,-96.061066,28.435114,H
496,-0.013184,-0.040039,0.592529,-26.687023,-93.389313,30.450382,H
496,0.071289,-0.098877,0.454346,-28.175573,-81.648857,13.541985,H
496,0.133057,-0.129883,0.333496,-16.045801,-68.862595,7.984733,H
496,0.212891,-0.071045,0.170654,0.167939,-52.083969,13.572519,H
496,0.250000,-0.078857,0.034912,2.190840,-29.938931,14.038168,H
496,0.247070,-0.041992,0.003174,-8.274809,-14.564885,3.763359,H
496,0.264893,-0.051514,-0.085205,-23.839695,-2.351145,2.961832,H
496,0.240723,-0.107666,-0.111816,-27.122137,16.916031,3.625954,H
496,0.209961,-0.286865,-0.047119,-17.503817,41.106869,2.244275,H
496,0.226318,-0.197266,-0.024170,-9.053435,59.541985,1.389313,H
496,0.195557,-0.202148,-0.030518,-7.572519,72.908394,-1.267176,H
496,0.091309,-0.272949,0.018311,-5.946565,95.709923,-8.519084,H
496,0.012695,-0.067871,0.083984,4.633588,117.534348,-14.251908,H
496,-0.108643,-0.064697,0.215820,3.580153,145.114502,-12.320611,H
496,-0.234863,-0.055420,0.532959,17.503817,162.740463,-12.740458,H
496,-0.275635,0.135986,0.824463,7.328244,162.702286,-16.870230,H
496,-0.363037,0.017334,1.142334,-18.389313,155.198471,-22.618320,H
496,-0.482422,-0.020508,1.430908,-15.877863,149.862595,-25.877863,H
496,-0.556152,-0.034180,1.675293,-9.312977,134.839691,-20.435114,H
496,-0.692139,0.022949,1.944580,5.862596,113.511452,-18.435114,H
496,-0.691406,0.153809,1.880127,12.366412,76.435112,-14.213740,H
496,-0.556396,0.086914,1.653320,8.015267,63.862595,-9.137404,H
496,-0.587646,0.102295,1.678467,23.809160,58.267174,-3.587786,H
496,-0.579346,0.188965,1.590088,22.030535,37.870228,-3.908397,H
496,-0.474609,0.176758,1.476074,8.389313,23.877863,-1.427481,H
496,-0.462402,0.087402,1.406738,8.114504,17.763359,1.488550,H
496,-0.461670,0.084961,1.348633,5.908397,6.007634,2.809160,H
496,-0.447510,0.038086,1.287109,-0.839695,-5.297710,0.000000,H
496,-0.439453,0.050049,1.165771,-1.458015,-14.419847,0.603053,H
496,-0.402100,0.015869,0.993164,-0.595420,-19.748091,2.183206,H
496,-0.356201,0.044434,0.851074,2.404580,-15.396947,2.809160,H
496,-0.333740,0.047363,0.779541,0.603053,-9.847328,1.045802,H
496,-0.330078,0.033203,0.751465,-5.984733,-7.534351,-0.389313,H
496,-0.321289,0.066895,0.740967,-3.229008,-3.732824,3.664122,H
497,0.015625,0.029541,0.955566,-5.946565,-7.618320,-0.595420,H
497,-0.005615,0.016602,0.865234,-5.961832,-7.419847,0.038168,H
497,-0.017822,0.003906,0.727051,-15.259542,-7.954198,-4.358778,H
497,-0.098145,0.002197,0.608887,-19.824427,-14.946565,-7.320611,H
497,-0.097168,-0.038574,0.385742,-1.770992,-16.603054,2.229008,H
497,0.032715,-0.044922,0.089844,31.053434,-9.198473,15.106871,H
497,0.219482,-0.016846,-0.178711,36.870228,15.526717,20.847328,H
497,0.167725,-0.065918,-0.106934,18.312977,44.465649,5.809160,H
497,0.046875,-0.062744,0.023438,12.335877,61.679390,-3.236641,H
497,-0.002930,-0.065186,0.045898,31.282442,85.183205,-2.045802,H
497,-0.105713,0.070313,0.086670,39.366413,110.366409,-7.122138,H
497,-0.201904,0.049561,0.270752,23.091602,133.580154,-19.290077,H
497,-0.328369,0.073975,0.509033,12.007633,145.343506,-33.068703,H
497,-0.492432,0.114258,0.822998,21.900763,155.671753,-29.519083,H
497,-0.591309,0.138428,0.989746,34.267174,151.648849,-30.152672,H
497,-0.671631,0.290527,1.186523,1.809160,149.396942,-43.732826,H
497,-0.775635,0.239990,1.523682,-8.503817,146.358780,-43.312977,H
497,-0.888916,0.392334,1.821045,-2.595420,132.389313,-32.396946,H
497,-0.984863,0.380615,1.999939,-13.160305,116.603050,-23.656488,H
497,-1.073486,0.282715,1.999939,-24.206106,85.343513,-19.648855,H
497,-1.058350,0.276367,1.999939,-21.488550,39.954197,-10.236641,H
497,-1.040771,0.340332,1.999939,-6.450382,1.496183,3.007634,H
497,-1.020508,0.296387,1.999939,-11.221375,-39.458015,10.732824,H
497,-0.955566,0.272461,1.999939,-19.236641,-81.267174,16.496183,H
497,-0.864990,0.210205,1.806152,-7.694656,-115.786263,20.610687,H
497,-0.787109,0.239502,1.508301,1.946565,-133.603058,25.442749,H
497,-0.731201,0.285400,1.270752,6.702290,-151.625961,30.839695,H
497,-0.669434,0.262451,1.035889,11.908397,-165.969467,39.076336,H
497,-0.545654,0.239502,0.753662,6.183206,-168.763351,39.656490,H
497,-0.403564,0.230225,0.471436,2.793893,-157.381683,39.000000,H
497,-0.302002,0.301270,0.295654,0.801527,-143.572525,43.854961,H
497,-0.143799,0.280762,0.100098,-10.000000,-120.335876,47.198475,H
497,0.005127,0.075928,-0.000488,-27.748091,-82.725189,44.396946,H
497,0.046143,-0.093506,0.110352,-37.480915,-44.083969,34.931297,H
497,0.039795,-0.229736,0.305664,-37.206108,-25.099237,23.824427,H
497,0.047119,-0.394775,0.481689,-32.801525,-10.595420,16.541985,H
497,0.067627,-0.745117,0.649170,-13.206107,1.610687,4.045802,H
497,0.028320,-0.761963,0.781982,-3.022901,8.381680,-22.496183,H
497,-0.004395,-0.753174,0.883301,-3.862595,9.335877,-47.709923,H
497,-0.030029,-0.695557,0.985352,18.236641,4.083970,-61.954197,H
497,-0.060547,-0.538086,0.934814,36.625954,-4.984733,-73.183205,H
497,-0.036133,-0.382813,0.788818,32.145039,-7.274809,-87.465652,H
497,-0.065186,-0.224365,0.717041,21.312977,1.610687,-104.961830,H
497,-0.090820,0.085938,0.777344,25.717558,5.740458,-109.793892,H
497,-0.082275,0.317139,0.734619,44.839695,17.793894,-98.809158,H
497,-0.169189,0.631836,0.854248,44.122139,26.259542,-92.000000,H
497,-0.247559,1.066650,0.985352,3.328244,18.992367,-88.900764,H
497,-0.299072,1.256836,1.182861,-13.916031,9.709924,-57.618320,H
497,-0.325928,1.144043,1.418213,3.732824,14.076336,-18.343512,H
497,-0.363281,1.052979,1.747314,-8.061069,-3.480916,1.358779,H
497,-0.302979,0.836670,1.947754,-20.328245,-40.916031,19.343512,H
497,-0.196045,0.568115,1.898682,0.290076,-71.198471,39.297710,H
497,-0.116455,0.477783,1.659668,9.900764,-89.969467,47.465649,H
497,-0.079834,0.392578,1.467041,-0.328244,-102.740456,50.167938,H
497,-0.049316,0.321045,1.255371,-7.229008,-109.282440,51.442749,H
497,0.002930,0.307861,1.036377,-14.290076,-109.679390,58.503819,H
497,0.089355,0.032959,0.824463,-25.564886,-107.068703,56.992367,H
497,0.134277,-0.060059,0.729004,-28.847328,-97.534348,38.290077,H
497,0.151367,0.011230,0.636963,-22.290077,-93.450378,34.290077,H
497,0.194336,-0.133057,0.430664,-21.625954,-85.213737,36.946564,H
497,0.268799,-0.261963,0.208008,-28.137405,-68.900764,1.129771,H
497,0.300781,-0.135254,-0.007813,-39.213741,-42.221375,-15.236641,H
497,0.265381,-0.131104,-0.071533,-32.900764,-14.137404,-18.244274,H
497,0.206543,-0.218018,-0.053223,-12.587787,13.343512,-18.992367,H
497,0.161133,-0.145264,-0.075928,-2.030534,29.496183,-19.854961,H
497,0.154053,-0.126709,-0.084961,-12.412213,40.351147,-25.740458,H
497,0.173584,-0.068115,-0.160645,-14.862596,54.320610,-23.496183,H
